pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_MYC_TARGETS_V1	0.15506958250497	0.697813121272366	0.157402899305283	-0.915492957746479	-1.22746466289863	1	YWHAQ
HALLMARK_MYOGENESIS	0.872602739726028	0.933085838464324	0.0344919215094074	0.313167259786477	0.666496973626225	4	ITGB1 LSP1 TGFB1 BHLHE40
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0241633935146524	0.318566111863336	0.352487857583619	-0.349846385175184	-1.7506882268174	17	COX6B1 ATP5MC3 COX5B NDUFB1 NDUFS7 NDUFA2 MRPL34 NDUFB3 NDUFB2 COX6C SDHC ATP5F1D NDUFA3 ATP5ME ACAA2 MGST3
HALLMARK_P53_PATHWAY	0.452261306532663	0.859277708592777	0.14551614609036	-0.303180905492915	-0.998454584157436	7	RAP2B TAP1 CD81 CASP1
HALLMARK_PANCREAS_BETA_CELLS	0.254473161033797	0.843568196509373	0.119348440591015	-0.866197183098592	-1.16137041181947	1	SRP9
HALLMARK_PEROXISOME	0.259587020648968	0.843568196509373	0.147331213699377	-0.563829787234043	-1.20705637083585	3	PRDX5 FIS1 GSTK1
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.436578171091445	0.859277708592777	0.109684061970549	-0.453900709219858	-0.971718336270373	3	CFL1 PPP1CA PFN1
HALLMARK_PROTEIN_SECRETION	0.562624254473161	0.859277708592777	0.0727141077934447	-0.711267605633803	-0.953645622713551	1	RER1
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.905120481927711	0.933085838464324	0.0372254009247509	0.340756915971817	0.665260547354066	3	CDKN2D LSP1 MBP
HALLMARK_TGF_BETA_SIGNALING	0.591787439613527	0.859277708592777	0.0802023444698144	-0.505300353356891	-0.887904983838231	2	PPP1CA TGFB1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.717310087173101	0.872404160075393	0.0391956336118146	0.317163634082387	0.804232170322193	7	G0S2 IRF1 BCL2A1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.304174950298211	0.855492047713718	0.107554375265169	-0.841549295774648	-1.12832328627989	1	IMP3
HALLMARK_UV_RESPONSE_DN	0.811420982735724	0.933085838464324	0.0364548541965309	0.314285714285714	0.715331922268032	5	ANXA2 TGFBR3 ADD3 NR3C1 BHLHE40
HALLMARK_UV_RESPONSE_UP	0.935240963855422	0.935240963855422	0.0356933083353341	0.324628662986892	0.633773320226142	3	IRF1 LYN
