pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_DNA_REPAIR	0.552529182879377	0.64461738002594	0.112378519110475	-0.193799372259785	-0.942335782799639	18	Edf1 Vps28 Adrm1 Eif1 Rbx1 Mpc2 Gpx4 Dad1 Sdcbp Bola2 Ak3 Pnp Sec61a1 Arl6ip1 Taf10 Usp4
HALLMARK_E2F_TARGETS	0.954098360655738	0.96514745308311	0.0713052987340038	-0.167248264394448	-0.625230953712932	10	Pttg1 Ranbp1 Tubb2a Tra2b Prps1l3 Srsf1 Rbbp4 Gspt1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.21882951653944	0.38295165394402	0.10027910675413	0.278732261843441	1.23560555778911	30	Cdh1 Copa Calu Slc6a6 Fn1 Igfbp4 Mylk Cdh2 Sdc4 Itgb1 Vegfa Cxcl12 Cadm1 Tgm2 Qsox1 Dpp4 Sdc1 Lrp1
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.00157975594487481	0.0258026804329552	0.45505986738723	0.40695232744276	1.89619670319478	37	Dlc1 Papss2 Sox9 Deptor Sh3bp5 Jak1 Slc16a1 Abat Elovl2 Igfbp4 Slc19a2 Amfr Fasn Akap1 Insr Elovl5 Dhcr7 Fdft1 Abca1 Slc7a2 Bhlhe40 Mreg Cxcl12 Tgm2
HALLMARK_ESTROGEN_RESPONSE_LATE	0.437046004842615	0.563559322033898	0.0607719451853533	0.211958037353909	1.03334767212526	42	Papss2 Sox9 Cdh1 Prkar2a Jak1 Slc16a1 Elovl2 Igfbp4 Hmgcs1 Amfr Cdh2 Elovl5 Dhcr7 Fdft1 Abca1 Pdcd4 Zfp36 Serpina3n Cxcl12
HALLMARK_FATTY_ACID_METABOLISM	0.00902768101386093	0.0737260616131976	0.380730400722792	-0.204123940400525	-1.61343748217245	76	Fabp2 Eci1 Fh1 S100a10 Cbr1 Hsd17b10 Ech1 Adh4 Lgals1 Mif Adh5 Alad Suclg1 Acaa2 Acadvl Idh3g Fabp1 Eci2 Mcee Bphl Inmt Grhpr Etfdh Mdh1 Psme1 Mdh2 Idh3b Decr1 Nnmt Acadl Acaa1b
HALLMARK_G2M_CHECKPOINT	0.353947368421053	0.495526315789474	0.0753093764172773	0.273441865389535	1.10058791917877	21	Cul3 Rad21 Kpnb1 Smarcc2 Slc7a2 Odc1 Cul4a Hspa5 G3bp1 Gspt1 Sfpq Rad23b Hnrnpu Tle1 Srsf1
HALLMARK_GLYCOLYSIS	0.761904761904762	0.829629629629629	0.119348440591015	-0.121526577038863	-0.83643795914173	45	Psmc4 Txn1 Mif Ppia Fbp1 Hspa8 Aldob Fam162a Taldo1 Aldh7a1 Mdh1 Mdh2 Cyb5a Akr1a1
HALLMARK_HEDGEHOG_SIGNALING	0.470499243570348	0.576361573373676	0.0679922591544058	0.388024883359253	1.01053332547038	6	Bche Ldlr Vegfa Tle1 Plg Dpys
HALLMARK_HEME_METABOLISM	0.124215809284818	0.304328732747804	0.138022242496643	0.293860619911209	1.3589407828081	36	Ppp2r5a Nnt Cat Slc6a6 Picalm Kat2b Slc4a4 Xpo7 Gclc Nr3c1 Tnrc6a Ell2 Acsl1
HALLMARK_HYPOXIA	0.86819830713422	0.905142915948442	0.0286449572929609	0.138082915000191	0.680044283626247	44	Pck1 Ak4 Slc6a6 Nedd4 Rora Ppp1r3c Nr3c1 Slc25a1 Ldlr Sdc4 Bhlhe40 Egfr Hdlbp Vegfa Cp Zfp36 Errfi1 Tgm2
HALLMARK_IL2_STAT5_SIGNALING	0.209656925031766	0.380488493576168	0.102821842840815	0.287614847803096	1.2464302239251	26	Hipk1 Hipk3 Pcsk6 Rora Furin Dennd5b Myo1b Alcam Insr Abcb11 Bhlhe40 Odc1 Tgm2 Enpp2
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.547655068078669	0.64461738002594	0.060640400949416	0.341634241245136	0.945323874757968	7	Stat3 Jak1 Itgb1 Cd36 Lifr Jund Pzp
HALLMARK_INFLAMMATORY_RESPONSE	0.189473684210526	0.357085020242915	0.11146266692298	0.310123321377471	1.26573024052758	22	Kif1c Ptprf Slc4a4 Ptprd Atp2a2 Sgms2 Ldlr Kif1b Abca1 Slc7a2 Itgb1 Gnai3 Aqp9 Cd82 Gnai2 Lifr Tapbp
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.182724252491694	0.357085020242915	0.190023305279108	-0.314465838709319	-1.24966343225024	11	Ifi27 Ifitm2 Psma3 Ifitm3
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.306034482758621	0.468615301724138	0.165656695205483	-0.203817819578727	-1.09307256602855	23	Ifi27 Psmb2 Psma2 Ifitm2 Psma3
HALLMARK_KRAS_SIGNALING_DN	0.108219178082192	0.280019754480034	0.156312403073186	0.390959916718372	1.42089089546977	15	Sox9 Camk1d Slc25a23 Cpeb4 Ugt2b35 Ugt2b34 Abcb11
HALLMARK_KRAS_SIGNALING_UP	0.0326075371100573	0.163663967611336	0.321775918075361	0.40332913117489	1.67778662662522	23	Sox9 St6gal1 Ptbp3 Strn3 Ammecr1l Pigr Ctnnb1 Tor1aip2 Abcb11 Itgb1 Cfh Pls3 Serpina3n Aldh1a7 Trib1 Akt2 Cd82 Cfhr1 Mmd Serpina3k
HALLMARK_MITOTIC_SPINDLE	0.10857908847185	0.280019754480034	0.154190966581424	0.360680614261556	1.40336147670079	19	Lrpprc Arfgef1 Kif1c Sorbs2 Myo1b Kif1b Arl8b Rdx Rrbp1 Actn4 Dynll2 Arf6 Wasl
HALLMARK_MTORC1_SIGNALING	0.187010078387458	0.357085020242915	0.102080107662747	0.227692030971885	1.25735651285621	65	Acly Acsl4 Cyp51 Insig1 Idi1 Actr2 Ak4 Slc6a6 Fads1 Dhcr24 Rpn1 Atp2a2 Adipor2 Gclc Elovl2 Uso1 Hmgcs1 Pik3r1 Scd1 Ldlr Canx Elovl5 Dhcr7 Ssr1 Cyb5b Bhlhe40 Hsp90b1
HALLMARK_MYC_TARGETS_V1	0.0154070785574787	0.103088784020715	0.380730400722792	-0.216607898355795	-1.62854440391945	58	Psmb3 Psmc4 Ndufab1 Psmb2 Psma2 Ppia Snrpd3 Psma7 Cct5 U2af1 Rps6 Rps2 Ranbp1 Mrpl23 Phb Cox5a Psmd8 Erh Psma6 Snrpd2 Rpl14 Hspe1 Eif4a1
HALLMARK_MYC_TARGETS_V2	0.590015128593041	0.672342820954861	0.0571258510018113	0.371666717964538	0.904274424721558	5	Cbx3 Slc19a2
HALLMARK_MYOGENESIS	0.0434210526315789	0.163663967611336	0.248911114434702	0.378320413539023	1.5440682948265	22	Slc6a6 Bche Atp2a2 Myo1b Ppp1r3c Mylk Acsl1 Scd1 Bhlhe40 Egfr Itgb1 Actn4 Lpin2 Cd36 Plxnb2 Akt2
HALLMARK_NOTCH_SIGNALING	0.382753403933434	0.518430601241141	0.0785029047348687	0.43804345209112	1.06577067974254	5	Tcf7l2 Kat2b
HALLMARK_OXIDATIVE_PHOSPHORYLATION	9.71015332358658e-20	4.75797512855743e-18	1.15122052214226	-0.509322196352381	-4.25495270469096	89	Ndufab1 Eci1 Fh1 Hsd17b10 Uqcrb Ech1 Ndufb2 Acat1 Ndufs3 Etfb Ndufv2 Ndufs7 Cox6b1 Ndufb4 Ndufs8 Ndufs4 Ndufb6 Ndufa9 Ndufa8 Atp5h Sdhb Atp6v1f Cox7b Atp5j Cycs Atp5j2 Cox5b Suclg1 Acaa2 Ndufa5 Ndufa4 Acadvl Idh3g Grpel1 Atp5o Mpc1 Uqcrfs1 Mrpl15 Ndufv1 Mrpl34 Cox5a Slc25a5 Etfdh Uqcrc2 Mdh1 Mdh2 Cyb5a Ndufb8 Timm8b Idh3b Decr1 Acaa1b Ndufs2 Iscu Ndufb7 Atp5b Timm13 Ndufc2 Atp5d Ndufc1 Gpx4 Atp5c1 Phb2 Ndufb5 Uqcrc1 Ndufs6
HALLMARK_P53_PATHWAY	0.391468005018821	0.518430601241141	0.0678338263479455	0.236715636546983	1.05751380370536	31	Hexim1 Ptprf Rps27 Irak1 Abat Ptprd Rxra Zfp36l1 Slc19a2
HALLMARK_PANCREAS_BETA_CELLS	0.149773071104387	0.333585476550681	0.138022242496643	0.468482490272374	1.29632112210546	7	Foxa2 Abcc3 Dpp4 Slc2a2 Akt2 Gm10768 G6pc
HALLMARK_PEROXISOME	0.0861244019138756	0.263755980861244	0.16440575583821	0.282684921593119	1.4157058929679	46	Acsl4 Sod1 Ehhadh Idi1 Hsd17b11 Cat Fads1 Dhcr24 Smarcc2 Ywhag Elovl2 Rxra Acsl1 Ugt2b35 Ugt2b34 Acox1 Elovl5 Abcb11 Aldh1a1 Abcd3 Ide Vps4b Aldh1a7 Cadm1 Abcc3
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.166889185580774	0.355546525802519	0.120985142145252	0.328687045325196	1.29511866953803	20	Cltc Cab39 Prkar2a Pten Actr2 Prkaa2 Pik3r1 Mapk1 Egfr Hsp90b1 Gsk3b Ywhab Akt2
HALLMARK_PROTEIN_SECRETION	0.0353089533417402	0.163663967611336	0.271288554688953	0.372238137898472	1.63217780451713	27	Cltc Arfgef1 Sod1 Ap1g1 Kif1c Sec31a Uso1 Sec24c Mapk1 Sec24d Golga4 Kif1b Abca1 Lman1 Egfr Vps4b
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.452205882352941	0.568156108597285	0.122107920287081	-0.219950147338396	-0.996400411106866	15	Txn1 Ndufb4 Prdx1 Ftl1 Ndufs2 Prdx2 Gpx4 Atox1
HALLMARK_SPERMATOGENESIS	0.96514745308311	0.96514745308311	0.0285038599247822	0.135113904163394	0.525710671913311	19	Prkar2a Pcsk6 Furin Canx Ide Lpin2 Csnk2a1 Hspa5 Tle1 Pdha1 Papola Rpl39 Pgk1 Tsn Pebp1 Gstm1 Taldo1 Hspa8 Tuba4a
HALLMARK_TGF_BETA_SIGNALING	4.070628020683e-05	0.000997303865067334	0.557332238758646	0.761091015328079	2.42625687709421	10	Hipk1 Cdh1 Ppm1a Hipk3 Pcsk6 Xiap Ctnnb1 Furin Cdh2
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0168308218809331	0.103088784020715	0.352487857583619	0.440529293503175	1.79796619663614	22	Bcl6 Cebpb Ptprf Mcl1 Egr1 Ptprd Dennd5b Ldlr Sdc4 Abca1 Klf9 Bhlhe40 Cflar Vegfa Zfp36
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.305449936628644	0.468615301724138	0.0810802057550866	0.25962168247725	1.14307286018326	28	Cebpb Ywhaz Hyou1 Xpot Cnot6l Sec31a Ssr1 Hsp90b1 Vegfa Herpud1 Edem1 Kdelr2 Spcs3 Hspa5 Srpr Eif4g1 Calr Hspa9 Dnajc3
HALLMARK_UV_RESPONSE_DN	0.0052896729871244	0.0647984940922739	0.407017918923954	0.44631895846706	1.91347917609623	25	Dlc1 Nfib Nfix Prkar2a Insig1 Pten Celf1 Rxra Nr3c1 Pik3r1 Ldlr Insr Slc7a2 Bhlhe40 Egfr Itgb1 Abcc3 Rbpms2 Nfic Akt2
HALLMARK_UV_RESPONSE_UP	0.106832298136646	0.280019754480034	0.149207542435322	0.302453271193624	1.38721706710505	34	Prkacb Maob Pcsk6 Ptprf Eif2s3x Slc6a6 Onecut2 Furin Rpn1 Ptprd Hspa13
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.316118935837246	0.46938872290985	0.0908241419007155	0.516304347826087	1.13717327583289	4	Kat2b Ctnnb1 Gnai3 Gnai2
HALLMARK_XENOBIOTIC_METABOLISM	0.816091954022989	0.869315342328836	0.165656695205483	-0.096535125774571	-0.788887961295226	86	Cbr1 Ech1 Adh4 Ddt Angptl3 Adh5 Gstt2 Gsta2 Fbp1 Upb1 Blvrb Fabp1 Hacl1 Akr1c6 Bphl Gnmt Arg1 Hsd17b2 Etfdh Gstm1 Fetub Dcxr Cyb5a Gsta3
